"","Country","date","total_cases","total_cases_per_million","total_deaths","total_deaths_per_million","Obesity_rate","Median_Age","gdp_estimate_ppp","risk_adjusted_age","population_size","Density_km","Inequality_spatial_transformed","C1_School.closing","C1_Flag","C2_Workplace.closing","C2_Flag","C3_Cancel.public.events","C3_Flag","C4_Restrictions.on.gatherings","C4_Flag","C5_Close.public.transport","C5_Flag","C6_Stay.at.home.requirements","C6_Flag","C7_Restrictions.on.internal.movement","C7_Flag","C8_International.travel.controls","E1_Income.support","E1_Flag","E2_Debt.contract.relief","E3_Fiscal.measures","E4_International.support","H1_Public.information.campaigns","H1_Flag","H2_Testing.policy","H3_Contact.tracing","H4_Emergency.investment.in.healthcare","H5_Investment.in.vaccines","M1_Wildcard","StringencyIndex","LegacyStringencyIndex","days_since_outbreak","days_since_deaths_crossed_0.1_per_million","days_since_10_deaths","gov_response_at_0.1_deaths_per_million","deaths_5_day_averages","infections_5_day_averages","peak_deaths_already_occurred_indicator","peak_cases_already_occurred_indicator","new_deaths_per_million","new_cases_per_million"
"9018","Singapore",2020-04-20,6588,1126.088,11,1.88,6.1,35.6,105689.464,46.7288759542403,5.85034364958441,13386.48131,1,3,1,3,1,2,1,4,1,1,1,2,1,2,1,2,1,1,2,0,0,2,1,2,2,0,0,NA,87.83,86.67,87,29,5,37.7,0.0342,114.0444,1,1,0,101.874
"9019","Singapore",2020-04-21,8014,1369.834,11,1.88,6.1,35.6,105689.464,46.7288759542403,5.85034364958441,13386.48131,1,3,1,3,1,2,1,4,1,1,1,2,1,2,1,2,1,1,2,0,0,2,1,2,2,0,0,NA,87.83,86.67,88,30,6,37.7,0.0342,147.5124,1,1,0,243.746
"9020","Singapore",2020-04-22,9125,1559.738,11,1.88,6.1,35.6,105689.464,46.7288759542403,5.85034364958441,13386.48131,1,3,1,3,1,2,1,4,1,1,1,2,1,2,1,2,1,1,2,NA,0,2,1,2,2,NA,NA,NA,87.83,86.67,89,31,7,37.7,0.0342,160.6056,1,1,0,189.903
"9021","Singapore",2020-04-23,10141,1733.403,12,2.051,6.1,35.6,105689.464,46.7288759542403,5.85034364958441,13386.48131,1,3,1,3,1,2,1,4,1,1,1,2,1,2,1,2,1,1,2,NA,0,2,1,2,2,NA,NA,NA,87.83,86.67,90,32,8,37.7,0.0342,174.0408,1,1,0.171,173.665
"9022","Singapore",2020-04-24,11178,1910.657,12,2.051,6.1,35.6,105689.464,46.7288759542403,5.85034364958441,13386.48131,1,3,1,3,1,2,1,4,1,1,1,2,1,2,1,2,1,1,2,NA,0,2,1,2,2,NA,NA,NA,87.83,86.67,91,33,9,37.7,0.0342,177.2886,1,1,0,177.255
"9023","Singapore",2020-04-25,11178,1910.657,12,2.051,6.1,35.6,105689.464,46.7288759542403,5.85034364958441,13386.48131,1,3,1,3,1,2,1,4,1,1,1,2,1,2,1,2,1,1,2,NA,0,2,1,2,2,NA,NA,NA,87.83,86.67,92,34,10,37.7,0.0342,156.9138,1,1,0,0
"9024","Singapore",2020-04-26,12693,2169.616,12,2.051,6.1,35.6,105689.464,46.7288759542403,5.85034364958441,13386.48131,1,3,1,3,1,2,1,4,1,1,1,2,1,2,1,2,1,1,2,NA,0,2,1,2,2,NA,NA,NA,87.83,86.67,93,35,11,37.7,0.0342,159.9564,1,1,0,258.959
"9025","Singapore",2020-04-27,13624,2328.752,12,2.051,6.1,35.6,105689.464,46.7288759542403,5.85034364958441,13386.48131,1,3,1,3,1,2,1,4,1,1,1,2,1,2,1,2,1,1,2,NA,0,2,1,2,2,NA,NA,NA,87.83,86.67,94,36,12,37.7,0.0342,153.803,1,1,0,159.136
"9026","Singapore",2020-04-28,14423,2465.326,14,2.393,6.1,35.6,105689.464,46.7288759542403,5.85034364958441,13386.48131,1,3,1,3,1,2,1,4,1,1,1,2,1,2,1,2,1,1,2,NA,0,2,1,2,2,NA,NA,NA,87.83,86.67,95,37,13,37.7,0.0684,146.3846,1,1,0.342,136.573
"9027","Singapore",2020-04-29,14951,2555.577,14,2.393,6.1,35.6,105689.464,46.7288759542403,5.85034364958441,13386.48131,1,3,1,3,1,2,1,4,1,1,1,2,1,2,1,2,1,1,2,NA,0,2,1,2,2,NA,NA,NA,87.83,86.67,96,38,14,37.7,0.0684,128.9838,1,1,0,90.251
"9028","Singapore",2020-04-30,15641,2673.518,14,2.393,6.1,35.6,105689.464,46.7288759542403,5.85034364958441,13386.48131,1,3,1,3,1,2,1,4,1,1,1,2,1,2,1,2,1,1,2,NA,0,2,1,2,2,NA,NA,NA,87.83,86.67,97,39,15,37.7,0.0684,152.5722,1,1,0,117.942
"9029","Singapore",2020-05-01,16169,2763.77,15,2.564,6.1,35.6,105689.464,46.7288759542403,5.85034364958441,13386.48131,1,3,1,3,1,2,1,4,1,1,1,2,1,2,1,2,1,1,NA,NA,NA,2,1,2,2,NA,NA,NA,87.83,86.67,98,40,16,37.7,0.1026,118.8306,1,1,0.171,90.251
"9030","Singapore",2020-05-02,17101,2923.076,16,2.735,6.1,35.6,105689.464,46.7288759542403,5.85034364958441,13386.48131,1,3,1,3,1,2,1,4,1,1,1,2,1,2,1,2,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,NA,87.83,86.67,99,41,17,37.7,0.1368,118.8648,1,1,0.171,159.307
"9031","Singapore",2020-05-03,17548,2999.482,17,2.906,6.1,35.6,105689.464,46.7288759542403,5.85034364958441,13386.48131,1,3,1,3,1,2,1,4,1,1,1,2,1,2,1,2,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,NA,87.83,86.67,100,42,18,37.7,0.1026,106.8314,1,1,0.171,76.406
"9032","Singapore",2020-05-04,18205,3111.783,18,3.077,6.1,35.6,105689.464,46.7288759542403,5.85034364958441,13386.48131,1,3,1,3,1,2,1,4,1,1,1,2,1,2,1,2,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,NA,87.83,86.67,101,43,19,37.7,0.1368,111.2414,1,1,0.171,112.301
"9033","Singapore",2020-05-05,18778,3209.726,18,3.077,6.1,35.6,105689.464,46.7288759542403,5.85034364958441,13386.48131,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,44,20,37.7,0.1368,107.2416,1,1,0,97.943
"9034","Singapore",2020-05-06,19410,3317.754,18,3.077,6.1,35.6,105689.464,46.7288759542403,5.85034364958441,13386.48131,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,45,21,37.7,0.1026,110.797,1,1,0,108.028
"9035","Singapore",2020-05-07,20198,3452.447,20,3.419,6.1,35.6,105689.464,46.7288759542403,5.85034364958441,13386.48131,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.83,86.67,104,46,22,37.7,0.1368,105.8742,1,1,0.342,134.693
"9036","Singapore",2020-05-08,20939,3579.106,20,3.419,6.1,35.6,105689.464,46.7288759542403,5.85034364958441,13386.48131,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.83,86.67,105,47,23,37.7,0.1026,115.9248,1,1,0,126.659
"9037","Singapore",2020-05-09,21707,3710.381,20,3.419,6.1,35.6,105689.464,46.7288759542403,5.85034364958441,13386.48131,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.83,86.67,106,48,24,37.7,0.0684,119.7194,1,1,0,131.274
"9038","Singapore",2020-05-10,22460,3839.091,20,3.419,6.1,35.6,105689.464,46.7288759542403,5.85034364958441,13386.48131,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.83,86.67,107,49,25,37.7,0.0684,125.8728,1,1,0,128.71
"9039","Singapore",2020-05-11,23336,3988.826,20,3.419,6.1,35.6,105689.464,46.7288759542403,5.85034364958441,13386.48131,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.83,86.67,108,50,26,37.7,0.0684,134.2142,1,1,0,149.735
"9040","Singapore",2020-05-12,23787,4065.915,21,3.59,6.1,35.6,105689.464,46.7288759542403,5.85034364958441,13386.48131,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,51,27,37.7,0.0342,122.6934,1,1,0.171,77.089
"9041","SintMaarten(Dutchpart)",2020-03-03,1,23.32,0,0,NA,NA,NA,NA,0.0428820095863861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-30,-48,NA,0,23.32,1,1,0,23.32
"9042","SintMaarten(Dutchpart)",2020-03-26,2,46.64,0,0,NA,NA,NA,NA,0.0428820095863861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,-7,-25,NA,0,23.32,1,1,0,23.32
"9043","SintMaarten(Dutchpart)",2020-03-27,2,46.64,0,0,NA,NA,NA,NA,0.0428820095863861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,-6,-24,NA,0,15.5466666666667,1,1,0,0
"9044","SintMaarten(Dutchpart)",2020-03-28,3,69.959,0,0,NA,NA,NA,NA,0.0428820095863861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,-5,-23,NA,0,17.49,1,1,0,23.32
"9045","SintMaarten(Dutchpart)",2020-03-29,3,69.959,0,0,NA,NA,NA,NA,0.0428820095863861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,-4,-22,NA,0,13.992,1,1,0,0
"9046","SintMaarten(Dutchpart)",2020-03-30,3,69.959,0,0,NA,NA,NA,NA,0.0428820095863861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,-3,-21,NA,0,9.328,1,1,0,0
"9047","SintMaarten(Dutchpart)",2020-04-01,6,139.919,0,0,NA,NA,NA,NA,0.0428820095863861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,-1,-19,NA,0,18.6558,1,1,0,69.959
"9048","SintMaarten(Dutchpart)",2020-04-02,16,373.117,1,23.32,NA,NA,NA,NA,0.0428820095863861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,0,-18,NA,4.664,65.2954,1,1,23.32,233.198
"9049","SintMaarten(Dutchpart)",2020-04-03,23,536.356,2,46.64,NA,NA,NA,NA,0.0428820095863861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,-17,NA,9.328,93.2792,1,1,23.32,163.239
"9050","SintMaarten(Dutchpart)",2020-04-04,23,536.356,2,46.64,NA,NA,NA,NA,0.0428820095863861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,2,-16,NA,9.328,93.2792,1,1,0,0
"9051","SintMaarten(Dutchpart)",2020-04-05,23,536.356,2,46.64,NA,NA,NA,NA,0.0428820095863861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,3,-15,NA,9.328,93.2792,1,1,0,0
"9052","SintMaarten(Dutchpart)",2020-04-06,25,582.995,4,93.279,NA,NA,NA,NA,0.0428820095863861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,4,-14,NA,18.656,88.6154,1,1,46.64,46.64
"9053","SintMaarten(Dutchpart)",2020-04-07,25,582.995,4,93.279,NA,NA,NA,NA,0.0428820095863861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,5,-13,NA,13.992,41.9758,1,1,0,0
"9054","SintMaarten(Dutchpart)",2020-04-08,40,932.792,8,186.558,NA,NA,NA,NA,0.0428820095863861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,6,-12,NA,27.9838,79.2874,1,1,93.279,349.797
"9055","SintMaarten(Dutchpart)",2020-04-09,40,932.792,8,186.558,NA,NA,NA,NA,0.0428820095863861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,7,-11,NA,27.9838,79.2874,1,1,0,0
"9056","SintMaarten(Dutchpart)",2020-04-10,50,1165.99,8,186.558,NA,NA,NA,NA,0.0428820095863861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,8,-10,NA,27.9838,125.927,1,1,0,233.198
"9057","SintMaarten(Dutchpart)",2020-04-11,50,1165.99,9,209.878,NA,NA,NA,NA,0.0428820095863861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,9,-9,NA,23.3198,116.599,1,1,23.32,0
"9058","SintMaarten(Dutchpart)",2020-04-12,50,1165.99,9,209.878,NA,NA,NA,NA,0.0428820095863861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,10,-8,NA,23.3198,116.599,1,1,0,0
"9059","SintMaarten(Dutchpart)",2020-04-13,50,1165.99,9,209.878,NA,NA,NA,NA,0.0428820095863861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,11,-7,NA,4.664,46.6396,1,1,0,0
"9060","SintMaarten(Dutchpart)",2020-04-14,52,1212.63,9,209.878,NA,NA,NA,NA,0.0428820095863861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,12,-6,NA,4.664,55.9676,1,1,0,46.64
"9061","SintMaarten(Dutchpart)",2020-04-15,52,1212.63,9,209.878,NA,NA,NA,NA,0.0428820095863861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,13,-5,NA,4.664,9.328,1,1,0,0
"9062","SintMaarten(Dutchpart)",2020-04-16,57,1329.229,9,209.878,NA,NA,NA,NA,0.0428820095863861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,14,-4,NA,1.4210854715202e-15,32.6478,1,1,0,116.599
"9063","SintMaarten(Dutchpart)",2020-04-17,57,1329.229,9,209.878,NA,NA,NA,NA,0.0428820095863861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,15,-3,NA,1.4210854715202e-15,32.6478,1,1,0,0
"9064","SintMaarten(Dutchpart)",2020-04-18,57,1329.229,9,209.878,NA,NA,NA,NA,0.0428820095863861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,16,-2,NA,1.4210854715202e-15,32.6478,1,1,0,0
"9065","SintMaarten(Dutchpart)",2020-04-19,64,1492.468,9,209.878,NA,NA,NA,NA,0.0428820095863861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,17,-1,NA,1.4210854715202e-15,55.9676,1,1,0,163.239
"9066","SintMaarten(Dutchpart)",2020-04-20,67,1562.427,10,233.198,NA,NA,NA,NA,0.0428820095863861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,18,0,NA,4.664,69.9594,1,1,23.32,69.959
"9067","SintMaarten(Dutchpart)",2020-04-21,68,1585.747,10,233.198,NA,NA,NA,NA,0.0428820095863861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,19,1,NA,4.664,51.3036,1,1,0,23.32
"9068","SintMaarten(Dutchpart)",2020-04-22,68,1585.747,10,233.198,NA,NA,NA,NA,0.0428820095863861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,20,2,NA,4.664,51.3036,1,1,0,0
"9069","SintMaarten(Dutchpart)",2020-04-23,73,1702.346,12,279.838,NA,NA,NA,NA,0.0428820095863861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,21,3,NA,13.992,74.6234,1,1,46.64,116.599
"9070","SintMaarten(Dutchpart)",2020-04-24,73,1702.346,12,279.838,NA,NA,NA,NA,0.0428820095863861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,22,4,NA,13.992,41.9756,1,1,0,0
"9071","SintMaarten(Dutchpart)",2020-04-25,73,1702.346,12,279.838,NA,NA,NA,NA,0.0428820095863861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,23,5,NA,9.328,27.9838,1,1,0,0
"9072","SintMaarten(Dutchpart)",2020-04-26,73,1702.346,12,279.838,NA,NA,NA,NA,0.0428820095863861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,24,6,NA,9.328,23.3198,1,1,0,0
"9073","SintMaarten(Dutchpart)",2020-04-27,74,1725.666,13,303.158,NA,NA,NA,NA,0.0428820095863861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,25,7,NA,13.992,27.9838,1,1,23.32,23.32
"9074","SintMaarten(Dutchpart)",2020-04-28,75,1748.986,13,303.158,NA,NA,NA,NA,0.0428820095863861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,26,8,NA,4.664,9.328,1,1,0,23.32
"9075","SintMaarten(Dutchpart)",2020-04-29,75,1748.986,13,303.158,NA,NA,NA,NA,0.0428820095863861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,27,9,NA,4.664,9.328,1,1,0,0
"9076","SintMaarten(Dutchpart)",2020-04-30,76,1772.305,13,303.158,NA,NA,NA,NA,0.0428820095863861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,28,10,NA,4.664,13.992,1,1,0,23.32
"9077","SintMaarten(Dutchpart)",2020-05-01,76,1772.305,13,303.158,NA,NA,NA,NA,0.0428820095863861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,29,11,NA,4.664,13.992,1,1,0,0
"9078","SintMaarten(Dutchpart)",2020-05-02,76,1772.305,13,303.158,NA,NA,NA,NA,0.0428820095863861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,30,12,NA,1.4210854715202e-15,9.328,1,1,0,0
"9079","SintMaarten(Dutchpart)",2020-05-03,76,1772.305,13,303.158,NA,NA,NA,NA,0.0428820095863861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,31,13,NA,1.4210854715202e-15,4.664,1,1,0,0
"9080","SintMaarten(Dutchpart)",2020-05-04,76,1772.305,13,303.158,NA,NA,NA,NA,0.0428820095863861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,32,14,NA,1.4210854715202e-15,4.664,1,1,0,0
"9081","SintMaarten(Dutchpart)",2020-05-05,76,1772.305,13,303.158,NA,NA,NA,NA,0.0428820095863861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,33,15,NA,1.4210854715202e-15,-2.8421709430404e-15,1,1,0,0
"9082","SintMaarten(Dutchpart)",2020-05-06,76,1772.305,14,326.477,NA,NA,NA,NA,0.0428820095863861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,34,16,NA,4.664,-2.8421709430404e-15,1,1,23.32,0
"9083","SintMaarten(Dutchpart)",2020-05-07,76,1772.305,14,326.477,NA,NA,NA,NA,0.0428820095863861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,35,17,NA,4.664,-2.8421709430404e-15,1,1,0,0
"9084","SintMaarten(Dutchpart)",2020-05-08,76,1772.305,14,326.477,NA,NA,NA,NA,0.0428820095863861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,36,18,NA,4.664,-2.8421709430404e-15,1,1,0,0
"9085","SintMaarten(Dutchpart)",2020-05-09,76,1772.305,15,349.797,NA,NA,NA,NA,0.0428820095863861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,37,19,NA,9.328,-2.8421709430404e-15,1,1,23.32,0
"9086","SintMaarten(Dutchpart)",2020-05-10,76,1772.305,15,349.797,NA,NA,NA,NA,0.0428820095863861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,38,20,NA,9.328,-2.8421709430404e-15,1,1,0,0
"9087","SintMaarten(Dutchpart)",2020-05-11,76,1772.305,15,349.797,NA,NA,NA,NA,0.0428820095863861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,39,21,NA,4.664,-2.8421709430404e-15,1,1,0,0
"9088","SintMaarten(Dutchpart)",2020-05-12,76,1772.305,15,349.797,NA,NA,NA,NA,0.0428820095863861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,40,22,NA,4.664,-2.8421709430404e-15,1,1,0,0
"9089","Slovakia",2020-03-07,1,0.183,0,0,20.5,41.8,38321.539,61.4475308533946,5.45964843911012,113.1585843,2.00605548309338,0,NA,0,NA,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,2,1,1,2,0,0,NA,18.25,23.81,0,-31,-43,82.14,0,0.183,1,1,0,0.183
"9090","Slovakia",2020-03-08,3,0.549,0,0,20.5,41.8,38321.539,61.4475308533946,5.45964843911012,113.1585843,2.00605548309338,0,NA,0,NA,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,2,1,1,2,0,0,NA,18.25,23.81,1,-30,-42,82.14,0,0.2745,1,1,0,0.366
"9091","Slovakia",2020-03-09,5,0.916,0,0,20.5,41.8,38321.539,61.4475308533946,5.45964843911012,113.1585843,2.00605548309338,2,0,0,NA,1,1,0,NA,0,NA,0,NA,0,NA,2,NA,NA,NA,0,NA,2,1,1,2,0,0,NA,29.1,36.67,2,-29,-41,82.14,0,0.305,1,1,0,0.366
"9092","Slovakia",2020-03-11,7,1.282,0,0,20.5,41.8,38321.539,61.4475308533946,5.45964843911012,113.1585843,2.00605548309338,2,0,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,2,NA,NA,NA,0,NA,2,1,1,2,0,0,NA,33.07,41.43,4,-27,-39,82.14,0,0.32025,1,1,0,0.366
